category,post_index,filename,window_title,scraped_at,raw,cleaned
lrt可以去的地方 - 小红书搜索 - Google Chrome,8,post_9.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:14:05,"Big chestnuts are worth having
focus on
perfect place to take kids in Kuala Lumpur!
Cooland fun!
Petrosains; The Discovery Centre in Kuala Lumpuris an
interactive museum that perfectly blends science;
technology, and entertainment; making it ideal for
families and science enthusiasts。
Address: Level 4,
Suria KLCC, Petronas Twin Towers; Kuala Lumpur City
Centre
Opening Hours: Monday to Friday: 09.30
17.30 (Last entry 16:00) Weekends & Public Holidays:
09.30
18.30 (Last entry 17.00)
翮 Ticket Price: Adults
(non-Malaysian): From approximately 136.50 RMB
Children (non-Malaysian): From approximately 89.60
RMB
How to Get There: Take the LRT to KLCC
station. The Petronas Twin Towers mall is right outside
the station:
?
Recommended Visit: At least 2-3 hours
Highlights: The exhibition area and technology center
covers over 7,000 square meters and includes 11
themed galleries and over 290 interactive exhibits: Here
are some must-see
experiences:
Energy Capsule
Capsule: Embark ona 15-minute immersive journey
aboard a futuristic spherical track to learn about the
history Of energy development from the Industrial
Revolution to sustainable energy. Oil Platform: This
simulates a real offshore oil
drilling platform
Interactive installations allow you to learn about oiland
gas exploration processes and technologies, and even
experience the mysteries Of deep-sea drilling. Speed
Zone: A paradise for racing fans! Experience the thrill of
high-speed driving in a Formula
1 simulator and test
your reaction speed. Geotime Diorama: Travel back 200
million years to encounter lifelike mechanical
dinosaurs. The exhibit includes a singing Tyrannosaurus
Rexand a model ofan erupting volcano; vividly
showcasing the history of Earth's geology and the
evolution of life: Space Zone: Learn about space;
experience a spaceship simulator, and even ty
something。
d2
Comment
The
Say",
lrt gombak - 小红书搜索 - Google Chrome,1,post_2.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:14:59,"Clear blue sky
focus on
Please be aware of the LRT Damai malfunction
tomorrow!
Everyone's still on LRT Damai at this time. And this
time;
suddenly took Station 2 to Gombak; then
Went to Putra Heights
then went back to Station 1
to take the LRT back to Damai, and then waited. When
to Sri Rampai, they had to go to Wangsa
Maju,and after a few stops;
had to wait for
another LRT train at Sri Rampai to continue to Gombak
#LRT #LRTDefect #WangsaMaju #Setapak
#TamanMelati #Gombak #Srirampai
#WorkingMentalState #LRTHasProblemsAgain
Edited on 2025-12-09
Thereare 7 comments in total。
Xuan
Does the bus stop at Sri Rampulai, and then
get off
and wait for the next LRT to go to the next few stops?
2025-12-09 Malaysia
praise
04
Clear blue sky
author
Yes
2025-12-09
Malaysia
praise
reply
Show 3 replies
kattabuse
Did they say when it Would be better?
Was
trapped
there yesterday。
2025-12-10 Malaysia
pralse
01
Clear blue sky
author
It Was ready when
setit upin the morning。
something。
18
collect
07
@
they
they
got
they
Say",
lrt gombak - 小红书搜索 - Google Chrome,2,post_3.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:15:18,"Great food and travel deals!
focus on
M
LRT KELANA JAYA
S:1Spm is back to
normal
Attention everyone; please
home after work or
school! There's an issue With the LRT [from official
sources]: 1. Trains from Putra Heights will turn back at
Pasar Seni Station。
2 Trains
Gombak will turn back
at KLCC Station. 3. Shuttle train from Pasar Seni to
KLCC。
We will update the latest information on our
Facebook page; RAPIDKL
#LRT #Irtkelanajaya #Irtgombak #pasarseni
#putraheight
Edited on 2025-10-31
17 comments in total
Great food and travel deals!
author
Everyone's recovered!
hormal service now。
Pinned comment
2025-10-31 Malaysia
praise
reply
It's popcom
What
happens 讦190
Pasar Seni to Wangsa Maju?
2025-10-31 Malaysia
01
04
Great food and travel deals!
author
Hi; you're doing normally now!
2025-10-31
MalaVsia
something。
26
众2017
@
hurry
from
from
Say",
lrt gombak - 小红书搜索 - Google Chrome,3,post_4.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:15:36,"Xiaoxuan Talk Malaysia (Official)
focus on
P9
Kelana
LRT maintenance completed
MvKelana Jaya LRT Latest Announcement; Kuala
Lumpur;, October 28,2025 - Rapid Rail Sdn Bhd has
announced that maintenance Work on the power
supply failure between Gombak and Wangsa Maju
stations on the Kelana Jaya LRT line has been
successfully completed . Earlier today, the Kelana
LRT line experienced service
due to a power
outage at Gombak Station. At the time of the incident
trains from Putra Heights could only travel to Wangsa
Maju and then turned back With the completion of the
maintenance Work the temporary shuttle bus service
will be immediately suspended. Currently, train
tmetables are
undergoing final adjustments;and
service will resume normally soon. The affected bus
routes 202 and 250 will also be reopening soon Rapid
KLsincerely apologizes for any inconvenience caused
and thanks all passengers for their understanding and
patience during the maintenance period. Source: Rapid
KL
#Malaysia #LRT #rapidkl #kelanajaya #malaysia #kl
#Irt
2025-10-28
There are 3 comments in total。
Xiaoxuan Talk Malaysia (Officia]
author
Takfo
lt's
2025-11-01 Malaysia
reply
Xiaolingding
Thank God
2025-11-02
Malaysia
Dralse
rebNV
something。
38
A503 @
Jaya
Jaya
delays
okay
Say",
lrt gombak - 小红书搜索 - Google Chrome,4,post_5.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:15:52,"Ootashi store (for home use)
focus on
There's a problem with LRT Gombak station;
LRT trains will be delayed。
*Restored to normalx
Edited on 2025-10-28
There are 3 comments in total。
Tryto make money
No wonder So many people are Waiting for the bus
2025-10-28 Malaysia
01
reply
En doesn't get enough sleep
Even at 8 PM, without LRT, its still quite slow。
2025-10-28 Malaysia
reply
A small potato
Here We goagain
2025-10-28 Malaysia
1
reply
THE END
something。
28
众2 03 @
Say",
lrt gombak - 小红书搜索 - Google Chrome,5,post_6.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:16:07,"817
focus on
LRT
You're naughty again?! !! You're naughty againl #Irt
#gombak
2025-10-28
15 comments in total
good
Which one has an impact?
2025-10-28 Malaysia
praise
03
170
author
This putra height
2025-10-28 Malaysia
praise
reply
Show 2 replies
Buriburi RIRy芒元古40
Oh my god, both sides are affected! 15 minutes on the
left 13 minutes on the right
2025-10-28 Malaysia
praise
02
8170
author
That would be OMG!
2025-10-28 Malaysia
pralse
reply
Show
reply
The big kid who never grows up
Is there a problem returning to USJ from Pasar Seni?
2025-10-28 Malaysia
praise
02
 something。
10
31O15 @
Say",
lrt gombak - 小红书搜索 - Google Chrome,6,post_7.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:16:24,"There is a cute little autumn。
focus on
The Malaysian LRT is up to its old tricks again。
The section from Gombak station to Damai station is
currently closed! Looks like
won't beable to get home

Edited on 2025-10-28
10 comments in total
There is a cute little autumn。
author
The LRT must be very Slow at every station!
only see
onetrain pass by every 10 minutes。
Pinhed comment
2025-10-28 Malaysia
02
Miss Michael
feel like crying. 1ve been standing on the platfo
//
for who knows how long:
2025-10-28
Malaysla
praise
reply
Show
reply
need to work hard in secret
Will going to Pasarseni from Universiti have
impact?
2025-10-28 Malaysia
pralse
05
There is 3 cute little autumn。
author
I should slow down
something。
38
众3 10
again
today
any
Say",
lrt gombak - 小红书搜索 - Google Chrome,7,post_8.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:16:38,"Kai。
focus on
Who knows?
There's a mentally unstable girl shouting randomly
over there on LRT Gombak!
2025-08-22
There is
comment
nihao
Sheappeared on the MRT to Kwasadamansara today
and was pointing and yelling at people while
holdingan umbrella, waring them to be careful
2025-11-03 Malaysia
praise
reply
THE END
something.
6
d101 @
Say",
lrt gombak - 小红书搜索 - Google Chrome,8,post_9.png,lrt gombak - 小红书搜索 - Google Chrome,2026-02-22T00:16:59,"Xiaoxuan Talk Malaysia (Official)
focus on
P9
LRT Pasar Seni
Gombak out of service again?!
[LRT Pasar Seni
Gombak Outage Again?!]
According to sources; the outage may be due to
maintenance on the switch track or signaling system;
causing the train to fail to automatically switch tracks;
resulting in a safety judgment failure: The Kelana
line has been experiencing frequent outages recently;
posing a
significant safety hazard to commuters:
When encountering line outages and
the
following options are worth considering: 1. Take a
bus/shuttle service
Check Rapid KLor official
announcements for free shuttles or alternative buses
Take a Grabltaxi-Although the cost is higher, the time
is more controllable. 3. Transfer to other
MRTIsubway/bus routes-If your destination allows;
this provides flexibility. 4
attention to official
announcements and real-time statusFollow
MyRapid /Rapid KL on Twitter or official platforms
Because of the recent frequent outages and almost
daily mishaps in the rail transit system, We recommend
that you avoid using rail transit until it is operational
#Transportation #Malaysia #Kualalumpur #Late #LRT
2025-10-14
12 comments in total
Xiaoxuan Talk Malaysia (Officia]
author
Takr
It has just been confirmed that the LRT is now
operating normally. Those of you who are Off work can
rest assured!柒
Pinned comment
2025-10-14 Malaysia
reply
Small candle
something。
38
众7 012 @
Jaya
delays;
Pay
again!
Say",
lrt down - 小红书搜索 - Google Chrome,1,post_1.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:17:24,"Cool Camellia
focuson
SG
LRT down
这。
#不知道怎么说 #懂得都懂吧 #意料之外啊 #LRT #轻轨
列车LRT
编辑于2025-08-12
共8条评论
贼-斯
一直起价坏的频率又越来越高服务也越来越烂连冷气
都不舍得开了尤其是I希望有关当局看到我的留言
2025-08-12新加坡
02
01
清令山茶
作者
是真的很热
2025-08-12新加坡
0赞
0回
莱米
这条线是sbs的
2025-08-12新加坡
O赞
01
清令山茶
作者
放学时间
2025-08-12新加坡
赞
0回复
绘晰
LRT有bus吗
帮我妈妈问
2025-08-12新加坡
O赞
0回
文3爽(1)
CRC 的
something.
10
collect
Say",
lrt down - 小红书搜索 - Google Chrome,2,post_2.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:17:47,"Jo, come play!
focus on
LRT, What's wrong with
Today; June Znd, 2026,at 7:40 AM; the place is packed
Has something happened?
#xiangcaiquwan #Irt #majorevent
February Gth; Malaysia
20 comments in total
Acheng's Bicycle Life
Minister Lu said its alright we need to maintain
stability
aVoid chaos。
02-06 Malaysia
03
01
DT
To maintain stability and avoid chaos; this is
MCA not Minister LU。
CUI
傈广J
Ue
9LTtTTTLo+ IMIN
M+5
I!3仁31
~Ty
T75CFT `e1 !4+
2d_
C TTfTLTISI HRLInC
C |与
兰8[ Iftrd-斥_
5
JII 〈

SSL
兵-
TII ZTT!『也]0dT:~
2R
3-I
02-06 Malaysia
reply
CC
1d already gotten off the bus twice along the Way;
thinking that leaving early today would prevent me
from being late; but
hadn't anticipated the LRT
malfunction。
02-06 Malaysia
01
Jo, come play!
author
YoU're So lucky!
something.
107
氽4
20
@
yoU?
again。
and
from
Say",
lrt down - 小红书搜索 - Google Chrome,3,post_3.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:18:06,"Amom Who surrendered after h。
focus on
had terrible luckin Malaysia。
LRT actually chose to do maintenance during rush
hour! At 7:30 pm; the LRT arrived at KL Sentral and
kickedall the passengers off the train saying
needed to do maintenance:
#WorkingDailylife #Commuting #LRT
#Maintenance #LifeNeedsSharing
February Sth; Malaysia
There are 9 comments in total
Acheng's Bicycle Life
Our Minister Lu said that last year, there were only 31
malfunctions throughout the entire year, Which is a
veryimpressive achievement
02-05 Malaysia
01
03
Acheng's Bicycle Life
Reply to the mom who surrendered after only on
e child
Minister LU doesn't even commute to W
Ork
So he wouldn't understand how W
efeel
02-05 Malaysia
reply
Show 2 replies
Blablabla
Then
Was forced Off the train at Kelana Jaya station。
02-05 Malaysia
V2
01
Amom Who surrendered after her first
author
Child
川l have to run into Jiang after get off work Zun
something。
46
众609 @
they
they
day
ever
Say",
lrt down - 小红书搜索 - Google Chrome,4,post_4.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:18:20,"JS Upgrades
focus on
13 SEPTEMBER 2025 PUNGGOL LRT DOWN
#PUNGGOLLRT DOWN NEED TO TAKE FREE SHUTTLE
BUS
2025-09-13
There are 4 comments in total
KK
Again! ? 6
2025-09-13 Singapore
praise
01
JS Upgrades
author
Again.. haizzzx
2025-09-13 Singapore
reply
Is the Singapore MRT (subway) out of service?
2025-09-13 USA
praise
reply
Go CG!
SSSS
2025-09-13 Singapore
praise
reply
THE END
something。
014 d104 @
praise
Say",
lrt down - 小红书搜索 - Google Chrome,5,post_5.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:18:35,"JS Upgrades
focus on
13 SEPTEMBER 2025 PUNGGOL LRT DOWN
#6. 4SAM PUNGGOLLRT DOWN
2025-09-13
This is a wasteland. (Click to comment)
Say
collect
Comment
something。",
lrt down - 小红书搜索 - Google Chrome,6,post_6.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:18:49,"Yuxuan's neat fall
focus on
On October 12,2025, the LRT doors didn't open
uponarrival; the LRT broke down again。
When we arrived at Abdullah Hukum; the subway
Wasn't open, so
insisted on
taking us tWo more
stops to the University. Work starts at 8:00,and it's 8:20
nOW
#CrowdedSubway #Subway
#RushHourSubway #RushHourCanBeSoSqueezed
#CommutingSubway #RushHour
2025-12-10
There is 1
comment。
[just want to be quiet
1arrived at Bangsar Lrt at 7:40am; but the train Was
nowhere to be seen
ended up taking a trishaw to
Subang:
2025-12-10 Malaysia
praise
reply
THE END
something。
10
collect
01 @
they
Say",
lrt down - 小红书搜索 - Google Chrome,7,post_7.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:19:07,"victorleong
focus on
Shah Alam TOD NEW PROJECT
# First TOD Project in Shah Alam
@3 Bedroomsl
LRT New Project
Condo next to MSU & KDU
*Locationx
1Omins to
Subang
City
Center
Walk 40OM to *LRT Station*
*Details*
Covered walk to LRT
Price from RM1,500 per
month
3R2Band Dual
unit type !
AlI Kings
Bedrooms !
Unblocked Premium Golf View, Subang; &
KL FJ City
*Developerx
Top 10 Branded
Developer
60 Years Property Developmentin
Malaysia
Awarded in Development; Landscape &
Architecture
*Features*: I Alltype Balcony &
Yard 1 Free Down Payment installment  Can Full
Loan I Can withdraw EPF
#shahalam district #shahalam #walkingdistancezlrt
Edited on 01-03
There are 2 comments in total。
April weather is sunny
pm
01-02 Malaysia
praise
01
victorleong
author
pm done
01-02 Malaysia
praise
reply
THE END
 something.
O1d102 @
Jaya
Key
Say",
lrt down - 小红书搜索 - Google Chrome,8,post_8.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:19:27,"Xiaoxuan Talk Malaysia (Official)
focus on
MYLRT Kelanajayaline Announcement: Trains
Reduce Speed
Rapid Rail has issued a media statement
confirming
that the Kelana Jaya LRT line has resumed normal
operations following the incident
Points: On
December 10,2025, the Kelana
line fully resumed
operationat 7.41 AM The incident was caused by a
maintenance Vehicle derailing on the tracks at
Universiti station in the early morning, damaging the
local signaling system Service has now been restored
after technicians completed repairs。
Incidentand
Investigation: A detailed investigation is ongoing to
determine the cause and implement further
preventative measures。
Response Measures:
Alternative routes and shuttle services were provided
during the outage to assist passengers; these are
currently closed。
Safety and Assistance: The Rapid
Rail team will continue to closely monitor operations。
Police and staff will remain stationed at relevant
stations to assist with passenger flow. Passenger
reports indicate very
intervals between trains
during peak hours; with trains consistently
overcrowded. Trains appear to be operating at reduced
speeds to avoid accidents. Passengers are advised to
plan their journeys in advance and allow extra
Source
Rapid KL #Malaysia #Transportation #LRT #MRT
2025-12-10
There are 4 comments in total。
Xiaoxuan Talk Malaysia (Official)
author
Kelana Jaya LRT Line Update: Obstacles on the tracks
near Kerinchi Station have been cleared. Alternative
train services are suspended. Train timetables are
something。
29
众104 @
Key
Jaya
long
time
Say",
lrt down - 小红书搜索 - Google Chrome,9,post_9.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:19:44,"Robbery Fox Here
focus on
The LRT Kelana
lineis experiencing
problems
Attention everyone going to work! Leave early!
#LRT
Edited on 2025-12-10
13 comments in total
Anjou
Imalso waiting for the shuttle train at Taman Jaya
Station to KL Sentral。
2025-12-10 Malaysia
praise
09
Milk tea without tea
Willit take a long time?
I'm going to Kerinchi
from Asiajaya。
2025-12-10 Malaysia
praise
reply
Show 8 replies
Night Forest Style
So that's the problem。
couldn'thear what they were
saying atallin the putra heights chat
2025-12-10 Malaysia
01
01
Robbery Fox Here
author
Yes; its 3 complete mess。
2025-12-10 Malaysia
praise
reply
Leisurely JTK
Taman Bahagia said We can g0 to KL Center。
2025-12-10 Malaysia
praise
reply
something..
59
众403 @
Jaya
again。
Say",
lrt down - 小红书搜索 - Google Chrome,10,post_10.png,lrt down - 小红书搜索 - Google Chrome,2026-02-22T00:20:02,"Clear blue sky
focus on
Please be aware of the LRT Damai malfunction
tomorrow!
Everyone's still on LRT Damai at this time. And this
time;
suddenly took Station 2 to Gombak; then
Went to Putra Heights
then went back to Station 1
to take the LRT back to Damai, and then waited. When
to Sri Rampai, they had to go to Wangsa
Maju,and after a few stops;
had to wait for
another LRT train at Sri Rampai to continue to Gombak
#LRT #LRTDefect #WangsaMaju #Setapak
#TamanMelati #Gombak #Srirampai
#WorkingMentalState #LRTHasProblemsAgain
Edited on 2025-12-09
Thereare 7 comments in total。
Xuan
Does the bus stop at Sri Rampulai, and then
get off
and wait for the next LRT to go to the next few stops?
2025-12-09 Malaysia
praise
04
Clear blue sky
author
Yes
2025-12-09
Malaysia
praise
reply
Show 3 replies
kattabuse
Did they say when it Would be better?
Was
trapped
there yesterday。
2025-12-10 Malaysia
pralse
01
Clear blue sky
author
It Was ready when
setit upin the morning。
something。
18
collect
07
@
they
they
got
they
Say",
